exact_date,stop_name,arrival_time,departure_time,trip_headsign,trip_id
2026-05-01,Mazantigade v Kolding Busterminal,13:47:00,13:47:00,Nørregyde v Julivænget (Kolding),158212345
2026-05-01,Kolding Busterminal,13:47:00,13:47:00,"Jordrup, Hovedgaden v Skovvejen",158214960
2026-05-01,Kolding Busterminal,13:47:00,13:47:00,Kolding Busterminal,158206938
2026-05-01,Mazantigade v Kolding Busterminal,13:48:00,13:48:00,Mazantigade v Kolding Busterminal,158212490
2026-05-01,Mazantigade v Kolding Busterminal,13:47:00,13:49:00,Højhusene (Kolding),158209985
2026-05-01,Kolding Busterminal,13:47:00,13:49:00,Vejle,158216038
2026-05-01,Kolding Busterminal,13:50:00,13:50:00,Vejle Trafikcenter,158206880
2026-05-01,Kolding Busterminal,13:52:00,13:52:00,Kolding Busterminal,158208746
2026-05-01,Kolding Busterminal,13:54:00,13:54:00,Kolding Busterminal,158211270
2026-05-01,Mazantigade v Kolding Busterminal,13:59:00,13:59:00,Mazantigade v Kolding Busterminal,158214664
2026-05-01,Kolding Busterminal,13:59:00,13:59:00,Kolding,158210402
2026-05-01,Mazantigade v Kolding Busterminal,14:00:00,14:00:00,Knud Hansens Vej (Kolding),158212479
2026-05-01,Kolding Busterminal,14:00:00,14:00:00,Nordager v Vejlevej (Kolding),158206812
2026-05-01,Kolding Busterminal,14:00:00,14:00:00,Sønder Stenderup,158211285
2026-05-01,Kolding Busterminal,13:58:00,14:00:00,Vejle Trafikcenter,158206880
2026-05-01,Mazantigade v Kolding Busterminal,13:59:00,14:01:00,Albuen 40 (Kolding),158210045
2026-05-01,Mazantigade v Kolding Busterminal,14:01:00,14:01:00,Drejensvej v Agerøvej (Kolding),158213755
2026-05-01,Mazantigade v Kolding Busterminal,14:02:00,14:02:00,Nørregyde v Julivænget (Kolding),158212335
2026-05-01,Kolding Busterminal,14:02:00,14:02:00,Kolding Busterminal,158215183
2026-05-01,Mazantigade v Kolding Busterminal,14:03:00,14:03:00,Knud Hansens Vej (Kolding),158214769
2026-05-01,Mazantigade v Kolding Busterminal,14:03:00,14:03:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213823
2026-05-01,Mazantigade v Kolding Busterminal,14:02:00,14:04:00,Højhusene (Kolding),158209979
2026-05-01,Kolding Busterminal,14:05:00,14:05:00,Haderslev Busstation,158208155
